Website,Public-Facing
supportservices.jobcorps.gov,Yes
supsalv.navy.mil,Yes
supship.navy.mil,Yes
surface.pppl.gov,Yes
surflant.usff.navy.mil,Yes
surfpac.navy.mil,Yes
surveillance.cancer.gov,Yes
survey.ahrq.gov,Yes
survey.fdicconnect.gov,Yes
survey.larc.nasa.gov,Yes
survey.nasa.gov,Yes
survey.ole.justice.gov,No
survey.sbx.voice.va.gov,No
survey.tradoc.army.mil,--
survey.voice.va.gov,No
surveys.secnav.navy.mil,Yes
sustainability.fnal.gov,Yes
sustainability.gov,Yes
sustainable.pppl.gov,No
sutterfellalab.lbl.gov,Yes
sv.usembassy.gov,Yes
sv4.oig.hhs.gov,No
svach.lbl.gov,Yes
svap1.hud.gov,No
svap2.hud.gov,No
svap3.hud.gov,No
svcp.jpl.nasa.gov,Yes
svgr.nichd.nih.gov,Yes
svograntportal.sba.gov,Yes
svs.gsfc.nasa.gov,Yes
sw-eng.larc.nasa.gov,Yes
swat.dc3n.navy.mil,--
swcs.mil,Yes
swcweb.epa.gov,Yes
swd.usace.army.mil,Yes
swehb.nasa.gov,Yes
swf.usace.army.mil,Yes
swfsc-publications.fisheries.noaa.gov,Yes
swfscdata.nmfs.noaa.gov,No
swg.usace.army.mil,Yes
swift.gsfc.nasa.gov,Yes
swinomish.nsopw.gov,Yes
swl.usace.army.mil,Yes
swms.dc3n.navy.mil,Yes
swo.nsopw.gov,Yes
swonet.navy.mil,Yes
sworm.gov,Yes
swot.jpl.nasa.gov,Yes
swpa.gov,Yes
swpc.noaa.gov,Yes
sws.nrel.gov,Yes
swt.usace.army.mil,Yes
sy.usembassy.gov,Yes
syapps.psns.navy.mil,Yes
symd.nci.nih.gov,No
symposium30.cels.anl.gov,Yes
synchro.spawar-chas.navy.smil.mil,Yes
syndicationadmin.digitalmedia.hhs.gov,No
synoptic.fnal.gov,Yes
sysbiocube-abcc.cancer.gov,Yes
sysbiocube-abcc.nci.nih.gov,Yes
sysbiocube-abcc.ncifcrf.gov,Yes
sysm.onr.navy.mil,Yes
systemcenter.science.energy.gov,Yes
systems.forfeiture.gov,No
systems.fws.gov,No
systrafoss.fcc.gov,Yes
sz.usembassy.gov,Yes
t.public.ng.mil,Yes
t2.army.mil,Yes
t2.lanl.gov,Yes
t3.mcdsus.mcds.usmc.mil,Yes
t4pacenter.ed.gov,Yes
t962.fnal.gov,Yes
taaps.treasuryauction.gov,No
tableau.hrsa.gov,No
tableau.nemsis.org,Yes
tac-dashboard.nist.gov,Yes
tac.bis.doc.gov,No
tac.nist.gov,Yes
tacom.army.mil,Yes
tad.usace.army.mil,Yes
tadp.astrogeology.usgs.gov,Yes
tads1.gesdisc.eosdis.nasa.gov,No
taggs.hhs.gov,Yes
tak.gov,Yes
talent.army.mil,--
talent.usajobs.gov,Yes
talkingleaves.jobcorps.gov,Yes
tam.usace.army.mil,Yes
tams.gsa.gov,Yes
tams.preprod.gsa.gov,No
tanfdata.acf.hhs.gov,Yes
tao.ndbc.noaa.gov,Yes
taos.nsopw.gov,Yes
tap.orr.noaa.gov,Yes
tapevents.mil,Yes
taraskalab.nhlbi.nih.gov,Yes
tarp-qa.ornl.gov,Yes
tarp.navsup.navy.mil,Yes
tasa.dma.mil,Yes
tasconline.com,No
tasefiling.gov,Yes
taskbook.nasaprs.com,Yes
tax.gov,Yes
taxpayeradvocate.irs.gov,Yes
tbmmc.pnnl.gov,Yes
tbmp.uspto.gov,Yes
tbportals.niaid.nih.gov,Yes
tbs.marines.mil,Yes
tcamt.nist.gov,Yes
tcb.usaid.gov,Yes
tcc.export.gov,Yes
tcc.transcom.energy.gov,Yes
tceols.cdc.gov,Yes
tcm.tva.gov,No
tcmm.fiscal.treasury.gov,No
tco.gsfc.nasa.gov,Yes
tcots.epa.gov,Yes
tcpt.usmc.mil,Yes
tcr.sec.gov,Yes
td.fnal.gov,Yes
td.usembassy.gov,Yes
tda.jpl.nasa.gov,No
tdb.epa.gov,Yes
tdc.dc3n.navy.mil,Yes
tdec.stanport.com,No
tdglobal.ksc.nasa.gov,Yes
tdp.nslc.navy.mil,Yes
tds-ext.fra.dot.gov,Yes
teamportal-byr.uspto.gov,No
teamportal.uspto.gov,No
teams.usaid.gov,No
teamtrack.netc.navy.mil,Yes
tearline.mil,Yes
tech.ed.gov,Yes
tech.gsa.gov,Yes
tech.usajobs.gov,Yes
techcamp.america.gov,Yes
techcamp.edit.america.gov,No
techint.nccs.gov,No
technology-afrc.ndc.nasa.gov,Yes
technology-api.ndc.nasa.gov,No
technology-arc.ndc.nasa.gov,Yes
technology-gsfc.ndc.nasa.gov,Yes
technology-ksc.ndc.nasa.gov,Yes
technology.grc.nasa.gov,Yes
technology.jsc.nasa.gov,Yes
technology.nasa.gov,Yes
technology.ssc.nasa.gov,Yes
technow.tva.gov,No
technowd.tva.gov,No
technowt.tva.gov,No
techpartnerships.noaa.gov,Yes
techport.nasa.gov,Yes
techrep.navy.mil,Yes
techstandards.tva.gov,No
techtogov.usajobs.gov,Yes
techtraining.tva.gov,No
techtran.msfc.nasa.gov,Yes
techtransfer.cancer.gov,Yes
techtransfer.gsfc.nasa.gov,Yes
techtransfer.nih.gov,Yes
techx.tva.gov,No
tecnet1.jcte.jcs.mil,Yes
tecom.marines.mil,Yes
tedb.ornl.gov,Yes
teem.ornl.gov,Yes
teen.smokefree.gov,Yes
teenpregnancy.acf.hhs.gov,Yes
tele.fnal.gov,Yes
telehealth.hhs.gov,Yes
telehealth.va.gov,Yes
telemarketing.donotcall.gov,Yes
telemetry.usmc.mil,Yes
tellus.ars.usda.gov,Yes
temoaktribe.nsopw.gov,Yes
tempalt.nuwckpt.navy.smil.mil,Yes
tempo.gsfc.nasa.gov,Yes
tenure.nichd.nih.gov,No
teregistration.cbp.gov,Yes
termlookup.epa.gov,Yes
terra.gsfc.nasa.gov,No
terra.nasa.gov,Yes
tes-qa.science.ornl.gov,Yes
tes-sfa.ornl.gov,Yes
tes.jpl.nasa.gov,Yes
tes.lbl.gov,Yes
tesseract.af.mil,Yes
test-evaluation.osd.mil,Yes
test-knock.ttb.gov,No
test-my.ttb.gov,No
test.el.erdc.dren.mil,Yes
test.home.idm.cms.gov,No
test.militarychildcare.csd.disa.mil,Yes
testbed.aviationweather.gov,Yes
testbeds.noaa.gov,Yes
testdeveloper.nvmc.uscg.gov,No
testdomain.nih.gov,Yes
testdomain2.nih.gov,No
testetareports.doleta.gov,No
testevpn.usda.gov,No
testextservices.hud.gov,No
testgearup.ed.gov,No
testgrants.iaf.gov,No
testhepis.ed.gov,No
testinglocator.cdc.gov,Yes
testinglocatordev.cdc.gov,No
testliaison.nationalblueribbonschools.ed.gov,No
testnvmc.nvmc.uscg.gov,No
testportal.nationalblueribbonschools.ed.gov,No
testpubchem.ncbi.nlm.nih.gov,Yes
testsa.ed.gov,No
testscreening.nationalblueribbonschools.ed.gov,No
tethys.pnnl.gov,Yes
tetruss.larc.nasa.gov,Yes
tevnphwg.fnal.gov,Yes
text-message.blogs.archives.gov,Yes
textrous.irp.nia.nih.gov,Yes
tf515.marines.mil,Yes
tf612.marines.mil,Yes
tf763.marines.mil,Yes
tfa-auth.ed.gov,No
tfa.jpl.nasa.gov,No
tfars.spawaritc.navy.mil,Yes
tfaws.nasa.gov,Yes
tfdw-web.mceits.usmc.mil,--
tfi.usajobs.gov,Yes
tfm.fiscal.treasury.gov,Yes
tfmms.dc3n.navy.mil,Yes
tfrgs.ustp.usdoj.gov,No
tfrs.mceits.usmc.mil,--
tfrtools.navair.navy.mil,Yes
tfsms.mceits.usmc.mil,Yes
tfsr.uspto.gov,Yes
tfx.treasury.gov,Yes
tg.usembassy.gov,Yes
tgftp.cp.ncep.noaa.gov,No
tgftp.nws.noaa.gov,No
tgm.nibib.nih.gov,Yes
tgs-sim.jten.mil,Yes
th.usembassy.gov,Yes
tharsis.gsfc.nasa.gov,Yes
thecommunityguide.org,Yes
theory.fnal.gov,Yes
therealcost.betobaccofree.hhs.gov,Yes
thermal.gsfc.nasa.gov,Yes
thermalenergy.lbl.gov,Yes
thesaurus.cancer.gov,Yes
thescmcgroup.energy.gov,Yes
thinkculturalhealth.hhs.gov,Yes
thor-f5.er.usgs.gov,No
thredds1.pfeg.noaa.gov,No
three.jsc.nasa.gov,Yes
thunder.jpl.nasa.gov,Yes
thunderbay.noaa.gov,Yes
thy.phy.bnl.gov,No
thyme.ornl.gov,Yes
tidesandcurrents.noaa.gov,Yes
tiger.lanl.gov,No
tiger.marcorsyscom.usmc.mil,Yes
tigerweb.geo.census.gov,Yes
tigerz.gsfc.nasa.gov,Yes
tigta.gov,Yes
timberlake.jobcorps.gov,Yes
time.glb.nist.gov,No
time.gov,Yes
timecard.fnal.gov,Yes
timekat.state.gov,No
timp-via.fda.gov,No
timsonline.org,Yes
timsweb.bsee.gov,Yes
timswebapps.bsee.gov,No
tinker.af.mil,Yes
tinker.tricare.mil,Yes
tinyurl.digitalmedia.hhs.gov,No
tioh.army.mil,Yes
tips.navy.mil,Yes
tips.nfc.usda.gov,No
tips.oig.hhs.gov,Yes
titan.navair.navy.mil,Yes
title2.ed.gov,Yes
tj.usembassy.gov,Yes
tjaglcs.army.mil,Yes
tl.usembassy.gov,Yes
tlc.response.epa.gov,No
tlp.el.erdc.dren.mil,Yes
tm.usembassy.gov,Yes
tmbci.nsopw.gov,Yes
tmcpfs.ops.fhwa.dot.gov,Yes
tmd.navair.navy.mil,Yes
tmde.logcom.usmc.mil,--
tmdesigncodes.uspto.gov,Yes
tmep.uspto.gov,Yes
tmf.cio.gov,Yes
tmf.jpl.nasa.gov,Yes
tmo.jpl.nasa.gov,Yes
tmp.fisheries.noaa.gov,Yes
tmpicisprodnode.epa.gov,No
tmsearch.uspto.gov,Yes
tmss.gsa.gov,Yes
tmss.preprod-acqit.helix.gsa.gov,No
tn.usembassy.gov,Yes
tnwg.cap.gov,Yes
toa4online.com,No
toastmasters.gsfc.nasa.gov,Yes
tobyhanna.army.mil,Yes
today.lbl.gov,No
tofa.ctss.nih.gov,Yes
together.gov,Yes
token.bea.gov,No
tokens.ornl.gov,No
tolnet.larc.nasa.gov,Yes
tomis.nwptf.nuwc.navy.mil,Yes
tonation.nsopw.gov,Yes
tonguepoint.jobcorps.gov,Yes
tonks.gss.anl.gov,No
tontoapache.nsopw.gov,Yes
tontos.jpl.nasa.gov,No
tooele.army.mil,Yes
toolbox.cdan.dot.gov,Yes
toolcatalog.nist.gov,Yes
toolkit.climate.gov,Yes
toolkit.ncats.nih.gov,Yes
tools-origin.cdc.gov,Yes
tools.cdc.gov,Yes
tools.fnal.gov,Yes
tools.niem.gov,Yes
topex.wff.nasa.gov,No
topsbill.ftsbilling.gsa.gov,No
topsorder.ftsbilling.gsa.gov,No
topsordercert.ftsbilling.gsa.gov,No
torch.aetc.af.mil,Yes
toris.dc3n.navy.mil,Yes
tortoise.nibib.nih.gov,Yes
tortoisedti.nichd.nih.gov,Yes
tots.epa.gov,Yes
touchbase.state.gov,No
touchpoints.app.cloud.gov,No
touchpoints.digital.gov,Yes
tough.lbl.gov,Yes
tour.aps.anl.gov,Yes
tour.pnnl.gov,Yes
tours.jpl.nasa.gov,Yes
tours.sandia.gov,Yes
tours.tvasites.com,No
towerfts.csbf.nasa.gov,Yes
townhall.nasa.gov,No
tox21.gov,Yes
tpis.trade.gov,No
tpis1.trade.gov,No
tpr.fmcsa.dot.gov,Yes
tpsx.arc.nasa.gov,Yes
tpwb.ha.nci.nih.gov,No
tpwb.nci.nih.gov,Yes
tr.usembassy.gov,Yes
tra1.nadsusea.nads.navy.mil,Yes
trac.alcf.anl.gov,No
trac.mcs.anl.gov,No
tracc.anl.gov,Yes
tracker.adr.navy.mil,Yes
tracktable.sandia.gov,Yes
tracs.fws.gov,Yes
trade.cbp.gov,--
trade.gov,Yes
trademark.af.mil,Yes
trademark.marines.mil,Yes
trademarkcenter.uspto.gov,Yes
traffic.nih.gov,Yes
traffic.ornl.gov,Yes
trafficsafetymarketing.gov,Yes
train.empowhr.gov,No
train.hris.va.gov,No
train.nfc.usda.gov,No
train.tms.va.gov,No
train21apr.ed.gov,No
training.archives.gov,No
training.ars-grin.gov,No
training.bls.gov,No
training.dmp.dol.gov,No
training.ecomp.dol.gov,No
training.fema.gov,Yes
training.grants.gov,No
training.integrity.gov,No
training.lbl.gov,No
training.learning.hhs.gov,No
training.msix.ed.gov,Yes
training.navy.mil,Yes
training.nih.gov,Yes
training.nnlm.gov,Yes
training.reginfo.gov,Yes
training.rocis.gov,Yes
training.seer.cancer.gov,Yes
training.simplereport.gov,No
training.smartpay.gsa.gov,Yes
training.tva.gov,No
training.weather.gov,Yes
training.wrp.gov,No
training2.msix.ed.gov,Yes
training3.msix.ed.gov,Yes
trainingorigin1.bls.gov,No
trainingproviderresults.gov,Yes
trainingt.bls.gov,No
trainingws.grants.gov,No
trajbrowser.arc.nasa.gov,Yes
transfer-vas.fdic.gov,Yes
transfer.archives.gov,Yes
transfer.fdic.gov,Yes
transfer.fns.usda.gov,No
transfer.ies.ed.gov,No
transfer.lanl.gov,No
transfer.oig.hhs.gov,No
transforming-classification.blogs.archives.gov,Yes
transit-safety.fta.dot.gov,Yes
transit.dot.gov,Yes
transition.fec.gov,Yes
transitionmodeling.larc.nasa.gov,Yes
transportation.erdc.dren.mil,Yes
transportation.gov,Yes
trappercreek.jobcorps.gov,Yes
travel.dod.mil,Yes
travel.reporting.gov,Yes
travel.state.gov,Yes
travelingsciencefair.ornl.gov,Yes
travelmaps.state.gov,No
travis.af.mil,Yes
travis.tricare.mil,Yes
trc.nist.gov,Yes
treasureisland.jobcorps.gov,Yes
treasury-occ.usajobs.gov,Yes
treasury.usajobs.gov,Yes
treasurydirect.gov,Yes
treatsickle.ctss.nih.gov,Yes
trec.nist.gov,Yes
trecvid.nist.gov,Yes
trek.msfc.nasa.gov,Yes
trek.nasa.gov,Yes
trends.nrlssc.navy.smil.mil,Yes
trespasstoolkit.fra.dot.gov,Yes
triage-pilot.niaid.nih.gov,Yes
triagechallenge.darpa.mil,Yes
trials.nci.nih.gov,No
triannual.cse.spawar.navy.mil,Yes
tribal.nrc.gov,Yes
tribute.militaryonesource.mil,Yes
tricare.mil,Yes
trims.dc3n.navy.mil,Yes
trinidad.cse.spawar.navy.mil,Yes
trio.ed.gov,Yes
trip.dhs.gov,Yes
tripler.tricare.mil,Yes
tripod.nih.gov,Yes
triprs.nhtsa.dot.gov,Yes
tripwire.dhs.gov,Yes
trmc.osd.mil,Yes
trmm-fc.gsfc.nasa.gov,Yes
trmm.gsfc.nasa.gov,No
trms.dc3n.navy.mil,Yes
trn.dmcseddebt.ed.gov,Yes
trn.insight.edc.usda.gov,No
trn.myeddebt.ed.gov,Yes
trngcmd.marines.mil,Yes
trnvipssp.dmcseddebt.ed.gov,Yes
troops.cnrm.nih.gov,Yes
tropicalcyclone.jpl.nasa.gov,Yes
tropo.gsfc.nasa.gov,Yes
tropomi.gesdisc.eosdis.nasa.gov,No
trp.cancer.gov,Yes
trumanlibrary.gov,Yes
trumpadministration.archives.performance.gov,Yes
trumplibrary.gov,Yes
trumpwhitehouse.archives.gov,No
trustees.udall.gov,Yes
ts.nlm.nih.gov,Yes
ts.wip.nlm.nih.gov,Yes
tsa.ed.gov,Yes
tsa.gov,Yes
tsaapps.tsa.dhs.gov,Yes
tsaenrollmentbyidemia.tsa.dhs.gov,Yes
tsapps.nist.gov,Yes
tsc.jsc.nasa.gov,Yes
tscmis.spawar-chas.navy.smil.mil,Yes
tscportal.fas.gsa.gov,Yes
tsdc.nrelhub.gov,No
tsdr.uspto.gov,Yes
tsdrsec-fqt.etc.uspto.gov,No
tsdrsec-sit.etc.uspto.gov,No
tsharp.dc3n.navy.mil,Yes
tsm-c.dc3n.navy.mil,Yes
tso-horizon.mcw.usmc.mil,Yes
tsosp.usmc.mil,Yes
tsp.gov,Yes
tsp.nuwcnpt.navy.mil,Yes
tsra.ofac.treas.gov,Yes
tsrauat.ofac.treas.gov,Yes
tstport02.hosc.msfc.nasa.gov,No
tstport02ms.hosc.msfc.nasa.gov,No
tstport02owa.hosc.msfc.nasa.gov,No
tstport02sk.hosc.msfc.nasa.gov,No
tstport02sp.hosc.msfc.nasa.gov,No
tstservice.fsd.gov,No
tsunami-cp.ncep.noaa.gov,Yes
tsunami.coast.noaa.gov,No
tsunami.gov,Yes
tsunami.noaa.gov,Yes
tsunami.qa.coast.noaa.gov,No
tswg.gov,Yes
tt.nfc.usda.gov,No
tt.usembassy.gov,Yes
tta360.ojjdp.ojp.gov,No
ttabvue.uspto.gov,Yes
ttb.gov,Yes
ttbonline.gov,Yes
ttf2011.pppl.gov,Yes
ttf2012.pppl.gov,Yes
ttgp.navy.mil,Yes
ttp.cbp.dhs.gov,--
ttp.dhs.gov,Yes
ttr.sandia.gov,Yes
tts.sec.gov,No
ttsors.nsopw.gov,Yes
ttx.epa.gov,Yes
tubaweb.dt.navy.mil,Yes
tuckerlab.lbl.gov,Yes
tulalip.nsopw.gov,Yes
tulsa.jobcorps.gov,Yes
turbmodels.larc.nasa.gov,Yes
turner.jobcorps.gov,Yes
tutorial.consumersentinel.gov,No
tva-aware.intertek.com,No
tva-csp.crm9.dynamics.com,No
tva-test.seeq.site,No
tva.com,Yes
tva.connect.comp-score.com,No
tva.energy,No
tva.equisonline.com,No
tva.fedspring.com,No
tva.fmshosted.com,No
tva.gov,No
tva.insight.stantec.com,No
tva.instructure.com,No
tva.isitecentral.com,No
tva.logicmonitor.com,No
tva.navexglobal.com,No
tva.net,No
tva.onspring.com,No
tva.seeq.site,No
tva.stanport.com,No
tva2.iddeal.info,No
tvacloud-my.sharepoint.com,No
tvacloud.sharepoint.com,No
tvacyber.attackiq.com,No
tvadeposits.com,No
tvadev.fedspring.com,No
tvadev.servicenowservices.com,No
tvaep.webeocasp.com,No
tvagreen.com,No
tvaloans.com,Yes
tvamonitoring.com,No
tvaoig.gov,No
tvaoig.org,No
tvaoigmfst1.tvaoig.gov,No
tvapowerserviceshop.com,No
tvapowerserviceshop.net,No
tvaprod.servicenowservices.com,No
tvaregulatory.powerappsportals.us,No
tvaregulatory.tva.gov,Yes
tvarenewables.com,No
tvars.com,Yes
tvasandbox.logicmonitor.com,No
tvasites.com,Yes
tvasites.giswebtechguru.com,Yes
tvastem.com,No
tvatest.fedspring.com,No
tvatest.servicenowservices.com,No
tvavirtual.com,Yes
tvawcm.com,No
tvawcma.com,No
twentynine-palms.tricare.mil,Yes
twms.dc3n.navy.mil,Yes
txdata.usgs.gov,Yes
txgeo.usgs.gov,Yes
tyndall.af.mil,Yes
tyndall.tricare.mil,Yes
tz.usembassy.gov,Yes
ua.usembassy.gov,Yes
uaaa.tva.gov,No
uairp.wff.nasa.gov,No
uar.cas.navy.smil.mil,Yes
uarnoc.cas.navy.smil.mil,Yes
uars.gsfc.nasa.gov,Yes
uat-icat.usmc.mil,Yes
uatfoodbuyingguide.fns.usda.gov,Yes
uatpstrainingtracker.fns.usda.gov,Yes
uavsar.jpl.nasa.gov,Yes
uba.tasconline.com,No
ubaclient.tasconline.com,No
ubo.abacusmhs.health.mil,Yes
ucceventsupport.cit.nih.gov,Yes
ucportal.acf.hhs.gov,No
ucum.nlm.nih.gov,Yes
udall.gov,Yes
uec.foundry.lbl.gov,Yes
ug.usembassy.gov,Yes
ugm.hpc.mil,Yes
ugo.nichd.nih.gov,No
ugv.cbp.dhs.gov,No
uis.doleta.gov,No
uk.usembassy.gov,Yes
ukraineoversight.gov,Yes
ulmt.ndcsd.nmci.navy.mil,Yes
umbra.nascom.nasa.gov,Yes
umbra.sandia.gov,Yes
umesc-gisdb03.er.usgs.gov,Yes
unavailable.tva.gov,No
unc.mil,Yes
uncertainty.nist.gov,Yes
UnclassifiedURL:https:\\seaspace-u.nswccd.navy.mil,--
unemploymentinsurance.doleta.gov,No
unicor.gov,Yes
unicron.acl.gov,No
unitedkeetoowahband.nsopw.gov,Yes
universe.bigbang.dso.mil,Yes
universe.gsfc.nasa.gov,Yes
universe.nasa.gov,Yes
unmirror.nmic.navy.mil,Yes
unwritten-record.blogs.archives.gov,Yes
upc-bugs.lbl.gov,No
upc.lbl.gov,Yes
upperskagit.nsopw.gov,Yes
upsa.cdan.dot.gov,Yes
uq.jpl.nasa.gov,Yes
uqtools.larc.nasa.gov,Yes
urban.jpl.nasa.gov,Yes
urban.wr.usgs.gov,No
ures.ornl.gov,Yes
urs.earthdata.nasa.gov,Yes
urs.fcc.gov,Yes
ursdapp.urs.eosdis.nasa.gov,No
urspapp.urs.eosdis.nasa.gov,No
usa.gov,Yes
usability.gov,Yes
usaccess-alp.gsa.gov,No
usace.army.mil,Yes
usace.usajobs.gov,Yes
usacestpaul.usajobs.gov,Yes
usaconnect.justice.gov,No
usaconnect2.justice.gov,No
usaf.dps.mil,--
usafa.af.mil,Yes
usafe.af.mil,Yes
usafmcom.army.mil,Yes
usagm.gov,Yes
usahca.medcom.amedd.army.mil,Yes
usaid.gov,Yes
usaidinfo.usaid.gov,No
usaidinfotest.usaid.gov,No
usainscom.army.mil,Yes
usajobs.gov,Yes
usalearning.gov,Yes
usanato.army.mil,Yes
usanca.army.mil,Yes
usap.gov,Yes
usapc.army.mil,Yes
usaperformance.opm.gov,Yes
usaptraining.opm.gov,Yes
usar.army.mil,Yes
usarcent.army.mil,Yes
usarelativity.justice.gov,No
usaremote.justice.gov,No
usaremote2.justice.gov,No
usarj.army.mil,Yes
usarpac.army.mil,Yes
usasoc.usajobs.gov,Yes
usaspending.gov,Yes
usastaffing.gov,Yes
usastaffing.usalearning.gov,Yes
usatlas.org,Yes
usatrade.census.gov,Yes
usau.usmission.gov,Yes
usaxs.xray.aps.anl.gov,Yes
usbr.gov,Yes
uscg.mil,Yes
uscis.gov,Yes
uscis.usajobs.gov,Yes
usda-fsa.usajobs.gov,Yes
usda-rd.usajobs.gov,Yes
usda.empowhr.gov,No
usda.gov,Yes
usda.usajobs.gov,Yes
usdaadvantage.gsa.gov,Yes
usdalinc.sc.egov.usda.gov,No
usdaminc.sc.egov.usda.gov,Yes
usdawatercolors.nal.usda.gov,Yes
usdebitcard.gov,Yes
usdollars.usss.gov,Yes
usembassy.gov,Yes
user88.lbl.gov,Yes
userdocuments.nasa.gov,No
userdocuments.support.nasa.gov,No
userfees.fda.gov,No
usermeeting.jgi.doe.gov,Yes
userregistration.nci.nih.gov,Yes
useu.usmission.gov,Yes
usfa.fema.gov,Yes
usff.navy.mil,Yes
usfj.mil,Yes
usfk.mil,Yes
usgeo.gov,Yes
usgovdod.mil,--
usgs.github.io,Yes
usgs.gov,Yes
usgsi.usajobs.gov,Yes
usgv6-deploymon.antd.nist.gov,No
usicecenter.gov,Yes
usiness.defense.gov,Yes
usitc.gov,Yes
uslarp.org,Yes
usmap.cnet.navy.mil,Yes
usmap.osd.mil,Yes
usmarshals.gov,Yes
usmc.hmms.mil,Yes
usmc.usajobs.gov,Yes
usmcmax.usmc.mil,Yes
usmcservmart.gsa.gov,Yes
usmdp.lbl.gov,Yes
usmint.gov,Yes
usmma.edu,Yes
usms.usajobs.gov,Yes
usna.usda.gov,Yes
usnagis.ba.ars.usda.gov,No
usnbgtmo.navy.smil.mil,Yes
usnhistory.navylive.dodlive.mil,Yes
usoas.usmission.gov,Yes
usoecd.usmission.gov,Yes
uspas.fnal.gov,Yes
usphs.gov,Yes
usphs.usajobs.gov,Yes
usphstraining.hhs.gov,No
uspreventiveservicestaskforce.org,Yes
uspto.data.commerce.gov,Yes
uspto.gov,Yes
uspto.usajobs.gov,Yes
usqcd.org,Yes
ussm.gsa.gov,Yes
ustp.usajobs.gov,Yes
ustranscom.mil,Yes
ustraveldocs.com,Yes
usun.usmission.gov,Yes
usunrome.usmission.gov,Yes
usvi.nsopw.gov,Yes
ut.ng.mil,Yes
utetribe.nsopw.gov,Yes
utilities.sss.gov,Yes
utrams.usaid.gov,No
uts-green.nlm.nih.gov,No
uts-qa-green.nlm.nih.gov,No
uts-qa.nlm.nih.gov,No
uts.awsint.nlm.nih.gov,No
uts.awsqa.nlm.nih.gov,No
uts.nlm.nih.gov,Yes
utwg.cap.gov,Yes
ux-guide.18f.gov,Yes
uxsrto.research.noaa.gov,Yes
uy.usembassy.gov,Yes
uz.usembassy.gov,Yes
v-main-fcc2-1-outside.fnal.gov,No
v-netmgr-fcc2-1-outside.fnal.gov,No
v1.designsystem.digital.gov,Yes
v22fst.nadepcp.navy.mil,Yes
v22fst.navair.navy.mil,Yes
v22ric.navy.mil,Yes
v3.myafn.dodmedia.osd.mil,Yes
va.gov,Yes
va.ng.mil,Yes
va.usembassy.gov,Yes
vaadvantage.gsa.gov,Yes
vac.niaid.nih.gov,Yes
vacanteen.va.gov,Yes
vacareers.va.gov,Yes
vaccines.cdc.gov,Yes
vaccines.gov,Yes
vacsp.research.va.gov,Yes
vacunas.gov,Yes
vaers.hhs.gov,Yes
vaforvets.va.gov,Yes
vaid.cdan.dot.gov,Yes
valor.defense.gov,Yes
valu.va.gov,No
vamosc.navy.mil,--
vance.af.mil,Yes
vance.tricare.mil,Yes
vandenberg.spaceforce.mil,Yes
vandenberg.tricare.mil,Yes
vanguard.sandia.gov,Yes
vasalesportal.gsa.gov,No
vaso.ctss.nih.gov,Yes
vass.y12.doe.gov,Yes
vault.darpa.mil,--
vawg.cap.gov,Yes
vawv-gis.usgs.gov,Yes
vce.tecom.usmc.mil,Yes
vcf.gov,Yes
vcgate.video.srs.gov,No
vcgate01.video.srs.gov,No
vcgate02.video.srs.gov,No
vcloud.gun.csd.disa.mil,Yes
vcorps.army.mil,Yes
vdatum.noaa.gov,Yes
vdi.dtra.mil,Yes
vdid.census.gov,No
vdildap.cms.gov,No
vdv.sandia.gov,No
ve.usembassy.gov,Yes
vefi.gsfc.nasa.gov,Yes
vehiclehistory.bja.ojp.gov,No
vehiclestd.fas.gsa.gov,Yes
vendors.uspto.gov,No
venice.cit.nih.gov,Yes
verifi.anl.gov,Yes
verification.nws.noaa.gov,Yes
verify.scinet.usda.gov,No
ves.epa.gov,No
vesl.jpl.nasa.gov,Yes
vesselhistory.marad.dot.gov,No
vetbiz.va.gov,Yes
vetcenter.va.gov,Yes
veteranfeedback.va.gov,No
veterans-in-blue.af.mil,Yes
veterans.certify.sba.gov,Yes
veterans.smokefree.gov,Yes
veteransfeedback.va.gov,No
veteranshealthlibrary.va.gov,Yes
veterantraining.va.gov,Yes
vetoviolence.cdc.gov,Yes
vetrecs.archives.gov,Yes
vets4212.dol.gov,Yes
vetting.cbp.dhs.gov,Yes
vgm.larc.nasa.gov,Yes
vgpenoi.epa.gov,Yes
vi.ng.mil,Yes
vibe.ornl.gov,Yes
video.epa.gov,No
video.nih.gov,Yes
video.state.gov,Yes
videocast.nih.gov,Yes
videos.fisheries.noaa.gov,Yes
videotraining.bbg.gov,No
vienna.usmission.gov,Yes
view-piv.hanford.gov,No
view.ahrq.gov,No
view.connect.hhs.gov,No
view.email.usmint.gov,No
view.jten.mil,Yes
view.mail.energystar.gov,No
view.nrel.gov,No
view2.ahrq.gov,No
viewer.weather.noaa.gov,Yes
viewlincpdf.cc.nih.gov,No
viirsland.gsfc.nasa.gov,Yes
vimssftp.lbl.gov,No
vine.dhs.gov,Yes
vinelink.dhs.gov,Yes
vinewatch.dhs.gov,No
vinrcl.safercar.gov,Yes
vipers.doe.gov,No
vipssp.dmcseddebt.ed.gov,Yes
virec.research.va.gov,Yes
virtualbuildingtriathlon.lbl.gov,No
virtualdesk-vas.fdic.gov,Yes
vis.globe.gov,Yes
vis.lbl.gov,Yes
visac.ornl.gov,Yes
visdev.globe.gov,No
visiblecement.nist.gov,Yes
visibleearth.nasa.gov,Yes
vision.research.va.gov,Yes
